Id,Runs,Boundaries,Six,Fifty,Hundred,Duck,Batting_Points,Wickets,4W_Haul,5W_Haul,Maidens,Bowling_Points,Total Points
400_G Gambhir,60,9,0,1,0,0,77,0,0,0,0,0,77
400_Mandeep Singh,41,6,0,0,0,0,47,0,0,0,0,0,47
400_M Vohra,17,2,0,0,0,0,19,0,0,0,0,0,19
400_SMSM Senanayake,1,0,0,0,0,0,1,2,0,0,0,50,51
400_JH Kallis,1,0,0,0,0,0,1,3,0,0,0,75,76
400_DJ Hussey,12,0,0,0,0,0,12,0,0,0,0,0,12
400_Gurkeerat Singh,0,0,0,0,0,1,-2,0,0,0,0,0,-2
400_MS Bisla,0,0,0,0,0,1,-2,0,0,0,0,0,-2
400_P Kumar,1,0,0,0,0,0,1,2,0,0,0,50,51
400_EJG Morgan,47,6,0,0,0,0,53,0,0,0,0,0,53
400_DB Das,1,0,0,0,0,0,1,0,0,0,0,0,1
400_L Balaji,0,0,0,0,0,0,0,1,0,0,0,25,25
400_P Awana,0,0,0,0,0,0,0,2,0,0,0,50,50
400_Azhar Mahmood,0,0,0,0,0,1,-2,3,0,0,0,75,73
400_DA Miller,20,1,0,0,0,0,21,0,0,0,0,0,21
400_MK Tiwary,1,0,0,0,0,0,1,0,0,0,0,0,1
400_AC Gilchrist,7,1,0,0,0,0,8,0,0,0,0,0,8
400_SP Narine,1,0,0,0,0,0,1,3,0,0,0,75,76
401_J Syed Mohammad,1,0,0,0,0,0,1,0,0,0,0,0,1
401_MC Juneja,17,2,0,0,0,0,19,0,0,0,0,0,19
401_KM Jadhav,29,3,1,0,0,0,34,0,0,0,0,0,34
401_JD Unadkat,0,0,0,0,0,0,0,2,0,0,0,50,50
401_V Kohli,65,8,1,1,0,0,83,0,0,0,0,0,83
401_UT Yadav,0,0,0,0,0,0,0,2,0,0,0,50,50
401_BJ Rohrer,14,2,0,0,0,0,16,0,0,0,0,0,16
401_S Nadeem,0,0,0,0,0,0,0,1,0,0,0,25,25
401_AB McDonald,0,0,0,0,0,1,-2,1,0,0,0,25,23
401_CH Gayle,15,2,2,0,0,0,21,0,0,0,0,0,21
401_RP Singh,0,0,0,0,0,0,0,0,0,0,0,0,0
401_A Nehra,0,0,0,0,0,0,0,1,0,0,0,25,25
401_DPMD Jayawardene,28,2,0,0,0,0,30,0,0,0,0,0,30
401_DA Warner,15,3,0,0,0,0,18,0,0,0,0,0,18
401_KL Rahul,12,2,0,0,0,0,14,0,0,0,0,0,14
401_AB de Villiers,52,6,3,1,0,0,72,0,0,0,0,0,72
401_KB Arun Karthik,5,0,0,0,0,0,5,0,0,0,0,0,5
401_V Sehwag,25,4,0,0,0,0,29,0,0,0,0,0,29
401_R Vinay Kumar,1,0,0,0,0,0,1,1,0,0,0,25,26
401_R Rampaul,12,1,1,0,0,0,15,2,0,0,0,50,65
401_M Morkel,0,0,0,0,0,0,0,1,0,0,0,25,25
401_IK Pathan,30,5,2,0,0,0,39,0,0,0,0,0,39
402_GH Vihari,1,0,0,0,0,0,1,0,0,0,0,0,1
402_A Mishra,30,3,0,0,0,0,33,4,1,0,0,108,141
402_SPD Smith,17,0,0,0,0,0,17,0,0,0,0,0,17
402_MR Marsh,14,2,1,0,0,0,18,1,0,0,0,25,43
402_R Sharma,0,0,0,0,0,1,-2,2,0,0,0,50,48
402_AJ Finch,16,3,0,0,0,0,19,0,0,0,0,0,19
402_CL White,0,0,0,0,0,1,-2,0,0,0,0,0,-2
402_Q de Kock,2,0,0,0,0,0,2,0,0,0,0,0,2
402_MK Pandey,7,1,0,0,0,0,8,0,0,0,0,0,8
402_B Kumar,0,0,0,0,0,1,-2,3,0,0,0,75,73
402_PA Patel,12,2,0,0,0,0,14,0,0,0,0,0,14
402_BB Samantray,37,4,1,0,0,0,43,0,0,0,0,0,43
402_AD Mathews,20,1,0,0,0,0,21,0,0,0,0,0,21
402_AB Dinda,0,0,0,0,0,1,-2,1,0,0,0,25,23
402_RV Uthappa,22,4,0,0,0,0,26,0,0,0,0,0,26
402_A Ashish Reddy,19,1,1,0,0,0,22,0,0,0,0,0,22
402_TL Suman,12,1,0,0,0,0,13,0,0,0,0,0,13
402_I Sharma,0,0,0,0,0,0,0,1,0,0,0,25,25
402_AM Nayar,0,0,0,0,0,1,-2,0,0,0,0,0,-2
402_NLTC Perera,2,0,0,0,0,0,2,3,0,0,0,75,77
402_DW Steyn,4,1,0,0,0,0,5,1,0,0,0,25,30
402_KV Sharma,7,0,0,0,0,0,7,1,0,0,0,25,32
403_BJ Hodge,27,2,2,0,0,0,33,0,0,0,0,0,33
403_MG Johnson,11,2,0,0,0,0,13,0,0,0,0,0,13
403_KA Pollard,1,0,0,0,0,0,1,1,0,0,0,25,26
403_PP Ojha,1,0,0,0,0,0,1,0,0,0,0,0,1
403_DH Yagnik,34,5,1,0,0,0,41,0,0,0,0,0,41
403_SK Trivedi,0,0,0,0,0,0,0,1,0,0,1,33,33
403_A Chandila,0,0,0,0,0,0,0,2,0,0,0,50,50
403_STR Binny,4,0,0,0,0,0,4,2,0,0,0,50,54
403_KD Karthik,30,3,0,0,0,0,33,0,0,0,0,0,33
403_JP Faulkner,0,0,0,0,0,0,0,3,0,0,1,83,83
403_RT Ponting,4,0,0,0,0,0,4,0,0,0,0,0,4
403_AT Rayudu,27,2,0,0,0,0,29,0,0,0,0,0,29
403_AA Chavan,0,0,0,0,0,0,0,0,0,0,0,0,0
403_SR Watson,31,6,1,0,0,0,39,0,0,0,0,0,39
403_SL Malinga,7,1,0,0,0,0,8,0,0,0,0,0,8
403_AM Rahane,68,9,1,1,0,0,87,0,0,0,0,0,87
403_Harbhajan Singh,1,0,0,0,0,0,1,1,0,0,0,25,26
403_KK Cooper,0,0,0,0,0,0,0,1,0,0,0,25,25
403_RG Sharma,2,0,0,0,0,0,2,0,0,0,0,0,2
403_SR Tendulkar,1,0,0,0,0,0,1,0,0,0,0,0,1
403_R Dhawan,0,0,0,0,0,1,-2,0,0,0,0,0,-2
404_BMAJ Mendis,12,0,0,0,0,0,12,0,0,0,0,0,12
404_R Ashwin,0,0,0,0,0,0,0,2,0,0,0,50,50
404_AB Agarkar,3,0,0,0,0,0,3,0,0,0,0,0,3
404_MC Juneja,2,0,0,0,0,0,2,0,0,0,0,0,2
404_KM Jadhav,31,3,0,0,0,0,34,0,0,0,0,0,34
404_MS Dhoni,44,6,1,0,0,0,52,0,0,0,0,0,52
404_DJ Bravo,3,0,0,0,0,0,3,1,0,0,1,33,36
404_M Vijay,18,3,0,0,0,0,21,0,0,0,0,0,21
404_UT Yadav,1,0,0,0,0,0,1,1,0,0,0,25,26
404_MEK Hussey,65,8,2,1,0,0,85,0,0,0,0,0,85
404_S Nadeem,2,0,0,0,0,0,2,0,0,0,0,0,2
404_MM Sharma,0,0,0,0,0,0,0,3,0,0,0,75,75
404_SK Raina,30,5,0,0,0,0,35,0,0,0,0,0,35
404_DPMD Jayawardene,6,1,0,0,0,0,7,0,0,0,0,0,7
404_DA Warner,1,0,0,0,0,0,1,0,0,0,0,0,1
404_JA Morkel,0,0,0,0,0,0,0,1,0,0,0,25,25
404_RA Jadeja,0,0,0,0,0,0,0,1,0,0,0,25,25
404_CH Morris,0,0,0,0,0,0,0,1,0,0,0,25,25
404_V Sehwag,17,2,1,0,0,0,21,0,0,0,0,0,21
404_M Morkel,2,0,0,0,0,0,2,1,0,0,0,25,27
404_IK Pathan,2,0,0,0,0,0,2,1,0,0,0,25,27
405_GH Vihari,46,5,0,0,0,0,51,0,0,0,0,0,51
405_A Mishra,0,0,0,0,0,0,0,2,0,0,0,50,50
405_MS Gony,0,0,0,0,0,0,0,2,0,0,0,50,50
405_PP Chawla,23,3,2,0,0,0,30,1,0,0,0,25,55
405_CL White,16,1,0,0,0,0,17,0,0,0,0,0,17
405_Mandeep Singh,10,1,0,0,0,0,11,0,0,0,0,0,11
405_M Vohra,0,0,0,0,0,1,-2,0,0,0,0,0,-2
405_Q de Kock,0,0,0,0,0,1,-2,0,0,0,0,0,-2
405_DJ Hussey,22,2,1,0,0,0,26,0,0,0,0,0,26
405_Gurkeerat Singh,17,2,1,0,0,0,21,0,0,0,0,0,21
405_BB Samantray,10,1,0,0,0,0,11,0,0,0,0,0,11
405_P Kumar,3,0,0,0,0,0,3,1,0,0,1,33,36
405_A Ashish Reddy,7,1,0,0,0,0,8,0,0,0,0,0,8
405_PA Reddy,19,2,0,0,0,0,21,0,0,0,0,0,21
405_I Sharma,0,0,0,0,0,0,0,2,0,0,0,50,50
405_NLTC Perera,23,3,3,0,0,0,32,0,0,0,0,0,32
405_Azhar Mahmood,4,1,0,0,0,0,5,1,0,0,0,25,30
405_DW Steyn,0,0,0,0,0,0,0,1,0,0,0,25,25
405_AD Mascarenhas,5,0,0,0,0,0,5,0,0,0,0,0,5
405_PC Valthaty,6,0,0,0,0,0,6,0,0,0,0,0,6
405_AC Gilchrist,26,4,0,0,0,0,30,0,0,0,0,0,30
405_KV Sharma,0,0,0,0,0,0,0,2,0,0,0,50,50
406_R Ashwin,11,2,0,0,0,0,13,2,0,0,1,58,71
406_LR Shukla,1,0,0,0,0,0,1,0,0,0,0,0,1
406_R Bhatia,1,0,0,0,0,0,1,0,0,0,0,0,1
406_YK Pathan,25,4,0,0,0,0,29,1,0,0,0,25,54
406_MS Dhoni,9,0,0,0,0,0,9,0,0,0,0,0,9
406_G Gambhir,25,5,0,0,0,0,30,0,0,0,0,0,30
406_DJ Bravo,7,1,0,0,0,0,8,1,0,0,0,25,33
406_SMSM Senanayake,7,0,0,0,0,0,7,1,0,0,0,25,32
406_M Vijay,2,0,0,0,0,0,2,0,0,0,0,0,2
406_MEK Hussey,40,3,1,0,0,0,45,0,0,0,0,0,45
406_S Badrinath,6,0,0,0,0,0,6,0,0,0,0,0,6
406_JH Kallis,0,0,0,0,0,0,0,1,0,0,0,25,25
406_MM Sharma,0,0,0,0,0,0,0,0,0,0,0,0,0
406_SK Raina,7,1,0,0,0,0,8,0,0,0,0,0,8
406_EJG Morgan,2,0,0,0,0,0,2,0,0,0,0,0,2
406_JA Morkel,0,0,0,0,0,0,0,0,0,0,0,0,0
406_L Balaji,9,1,0,0,0,0,10,1,0,0,0,25,35
406_DB Das,19,2,2,0,0,0,25,0,0,0,0,0,25
406_RA Jadeja,36,6,3,0,0,0,48,3,0,0,0,75,123
406_MK Tiwary,13,0,0,0,0,0,13,0,0,0,0,0,13
406_CH Morris,0,0,0,0,0,0,0,1,0,0,0,25,25
406_SP Narine,13,2,2,0,0,0,19,1,0,0,0,25,44
407_BJ Hodge,13,1,0,0,0,0,14,0,0,0,0,0,14
407_M Kartik,0,0,0,0,0,0,0,1,0,0,0,25,25
407_S Sreesanth,0,0,0,0,0,1,-2,0,0,0,0,0,-2
407_DH Yagnik,5,1,0,0,0,0,6,0,0,0,0,0,6
407_JD Unadkat,0,0,0,0,0,0,0,1,0,0,0,25,25
407_TM Dilshan,25,5,0,0,0,0,30,0,0,0,0,0,30
407_SK Trivedi,3,0,0,0,0,0,3,0,0,0,0,0,3
407_A Chandila,4,0,0,0,0,0,4,0,0,0,0,0,4
407_SS Tiwary,25,3,1,0,0,0,30,0,0,0,0,0,30
407_V Kohli,1,0,0,0,0,0,1,0,0,0,0,0,1
407_SW Tait,1,0,0,0,0,0,1,0,0,0,0,0,1
407_STR Binny,33,5,1,0,0,0,40,0,0,0,0,0,40
407_JP Faulkner,3,0,0,0,0,0,3,1,0,0,0,25,28
407_CH Gayle,49,5,1,0,0,0,56,0,0,0,0,0,56
407_RP Singh,0,0,0,0,0,0,0,3,0,0,0,75,75
407_R Dravid,35,5,0,0,0,0,40,0,0,0,0,0,40
407_SR Watson,6,1,0,0,0,0,7,2,0,0,0,50,57
407_AB de Villiers,7,1,0,0,0,0,8,0,0,0,0,0,8
407_AM Rahane,14,3,1,0,0,0,19,0,0,0,0,0,19
407_R Vinay Kumar,0,0,0,0,0,0,0,3,0,0,0,75,75
407_R Rampaul,0,0,0,0,0,0,0,2,0,0,1,58,58
408_Harbhajan Singh,0,0,0,0,0,0,0,0,0,0,0,0,0
408_KA Pollard,19,2,1,0,0,0,23,0,0,0,0,0,23
408_AD Russell,0,0,0,0,0,0,0,0,0,0,0,0,0
408_MM Patel,0,0,0,0,0,0,0,0,0,0,0,0,0
408_AB Agarkar,0,0,0,0,0,0,0,0,0,0,0,0,0
408_JJ Bumrah,0,0,0,0,0,0,0,0,0,0,0,0,0
408_RE van der Merwe,0,0,0,0,0,0,0,1,0,0,0,25,25
408_RG Sharma,73,10,5,1,0,0,101,0,0,0,0,0,101
408_DPMD Jayawardene,59,9,1,1,0,0,78,0,0,0,0,0,78
408_DA Warner,7,1,0,0,0,0,8,0,0,0,0,0,8
408_KD Karthik,2,0,0,0,0,0,2,0,0,0,0,0,2
408_DR Smith,8,1,0,0,0,0,9,0,0,0,0,0,9
408_SR Tendulkar,54,6,2,1,0,0,72,0,0,0,0,0,72
408_V Sehwag,95,15,2,1,0,0,122,0,0,0,0,0,122
408_S Nadeem,0,0,0,0,0,0,0,0,0,0,0,0,0
408_UT Yadav,0,0,0,0,0,0,0,2,0,0,0,50,50
408_SL Malinga,0,0,0,0,0,0,0,1,0,0,0,25,25
408_IK Pathan,0,0,0,0,0,0,0,0,0,0,0,0,0
408_AT Rayudu,2,0,0,0,0,0,2,0,0,0,0,0,2
409_AM Nayar,2,0,0,0,0,0,2,0,0,0,0,0,2
409_M Vohra,22,3,0,0,0,0,25,0,0,0,0,0,25
409_LJ Wright,34,7,1,0,0,0,43,0,0,0,0,0,43
409_MS Gony,0,0,0,0,0,0,0,1,0,0,0,25,25
409_SPD Smith,6,0,0,0,0,0,6,0,0,0,0,0,6
409_Azhar Mahmood,0,0,0,0,0,1,-2,2,0,0,0,50,48
409_Yuvraj Singh,34,5,3,0,0,0,45,1,0,0,0,25,70
409_P Awana,0,0,0,0,0,0,0,1,0,0,0,25,25
409_P Kumar,0,0,0,0,0,0,0,0,0,0,0,0,0
409_AB Dinda,0,0,0,0,0,0,0,0,0,0,0,0,0
409_DA Miller,80,10,5,1,0,0,108,0,0,0,0,0,108
409_RV Uthappa,37,4,0,0,0,0,41,0,0,0,0,0,41
409_PP Chawla,0,0,0,0,0,0,0,0,0,0,0,0,0
409_AC Gilchrist,4,1,0,0,0,0,5,0,0,0,0,0,5
409_BAW Mendis,0,0,0,0,0,0,0,1,0,0,0,25,25
409_B Kumar,0,0,0,0,0,0,0,1,0,0,0,25,25
409_R Sharma,0,0,0,0,0,0,0,0,0,0,0,0,0
409_AJ Finch,64,10,2,1,0,0,86,0,0,0,0,0,86
409_Mandeep Singh,77,7,0,1,0,0,92,0,0,0,0,0,92
410_BJ Hodge,9,1,0,0,0,0,10,0,0,0,0,0,10
410_R Ashwin,0,0,0,0,0,0,0,2,0,0,0,50,50
410_DH Yagnik,7,1,0,0,0,0,8,0,0,0,0,0,8
410_MS Dhoni,21,1,0,0,0,0,22,0,0,0,0,0,22
410_SK Trivedi,0,0,0,0,0,0,0,0,0,0,0,0,0
410_A Chandila,0,0,0,0,0,0,0,1,0,0,0,25,25
410_DJ Bravo,15,1,1,0,0,0,18,2,0,0,0,50,68
410_M Vijay,3,0,0,0,0,0,3,0,0,0,0,0,3
410_MEK Hussey,88,14,1,1,0,0,112,0,0,0,0,0,112
410_STR Binny,36,4,1,0,0,0,42,0,0,0,0,0,42
410_JP Faulkner,0,0,0,0,0,0,0,3,0,0,0,75,75
410_MM Sharma,0,0,0,0,0,0,0,0,0,0,0,0,0
410_SK Raina,51,6,2,1,0,0,69,0,0,0,0,0,69
410_R Dravid,6,0,0,0,0,0,6,0,0,0,0,0,6
410_SR Watson,101,12,6,0,1,0,141,0,0,0,0,0,141
410_AM Rahane,16,1,0,0,0,0,17,0,0,0,0,0,17
410_RA Jadeja,0,0,0,0,0,1,-2,0,0,0,0,0,-2
410_JO Holder,0,0,0,0,0,0,0,0,0,0,0,0,0
410_R Shukla,0,0,0,0,0,0,0,0,0,0,0,0,0
410_KK Cooper,0,0,0,0,0,0,0,0,0,0,0,0,0
410_CH Morris,1,0,0,0,0,0,1,0,0,0,0,0,1
411_LJ Wright,7,1,1,0,0,0,10,1,0,0,0,25,35
411_M Kartik,0,0,0,0,0,0,0,1,0,0,0,25,25
411_SPD Smith,41,6,0,0,0,0,47,0,0,0,0,0,47
411_JD Unadkat,0,0,0,0,0,0,0,2,0,0,0,50,50
411_MR Marsh,24,2,2,0,0,0,30,1,0,0,0,25,55
411_AJ Finch,18,4,0,0,0,0,22,0,0,0,0,0,22
411_TM Dilshan,33,5,0,0,0,0,38,0,0,0,0,0,38
411_SS Tiwary,2,0,0,0,0,0,2,0,0,0,0,0,2
411_V Kohli,11,1,1,0,0,0,14,0,0,0,0,0,14
411_Yuvraj Singh,16,2,0,0,0,0,18,0,0,0,0,0,18
411_AG Murtaza,5,1,0,0,0,0,6,0,0,0,0,0,6
411_B Kumar,6,1,0,0,0,0,7,0,0,0,0,0,7
411_CH Gayle,175,30,17,0,1,0,255,2,0,0,0,50,305
411_RP Singh,0,0,0,0,0,0,0,1,0,0,0,25,25
411_AB Dinda,1,0,0,0,0,0,1,2,0,0,0,50,51
411_RV Uthappa,0,0,0,0,0,1,-2,0,0,0,0,0,-2
411_AB de Villiers,31,6,3,0,0,0,43,0,0,0,0,0,43
411_M Manhas,11,1,0,0,0,0,12,0,0,0,0,0,12
411_R Vinay Kumar,0,0,0,0,0,0,0,1,0,0,0,25,25
411_R Rampaul,0,0,0,0,0,1,-2,2,0,0,0,50,48
411_IC Pandey,0,0,0,0,0,1,-2,0,0,0,0,0,-2
412_R Sathish,22,3,1,0,0,0,27,0,0,0,0,0,27
412_SE Marsh,45,7,0,0,0,0,52,0,0,0,0,0,52
412_A Nehra,0,0,0,0,0,0,0,2,0,0,0,50,50
412_Sandeep Sharma,0,0,0,0,0,0,0,3,0,0,1,83,83
412_P Awana,0,0,0,0,0,0,0,1,0,0,0,25,25
412_Azhar Mahmood,9,1,0,0,0,0,10,0,0,0,0,0,10
412_UBT Chand,7,1,1,0,0,0,10,0,0,0,0,0,10
412_UT Yadav,0,0,0,0,0,0,0,0,0,0,0,0,0
412_P Kumar,0,0,0,0,0,0,0,1,0,0,0,25,25
412_DA Miller,44,7,4,0,0,0,59,0,0,0,0,0,59
412_BJ Rohrer,49,7,3,0,0,0,62,0,0,0,0,0,62
412_DPMD Jayawardene,39,4,1,0,0,0,45,0,0,0,0,0,45
412_DA Warner,0,0,0,0,0,1,-2,0,0,0,0,0,-2
412_AC Gilchrist,42,7,2,0,0,0,53,0,0,0,0,0,53
412_V Sehwag,30,6,0,0,0,0,36,0,0,0,0,0,36
412_CM Gautam,12,2,0,0,0,0,14,0,0,0,0,0,14
412_PP Chawla,0,0,0,0,0,0,0,2,0,0,0,50,50
412_S Kaul,0,0,0,0,0,0,0,0,0,0,0,0,0
412_M Morkel,13,2,2,0,0,0,19,1,0,0,0,25,44
412_IK Pathan,1,0,0,0,0,0,1,1,0,0,0,25,26
413_MG Johnson,0,0,0,0,0,0,0,2,0,0,0,50,50
413_KA Pollard,33,3,1,0,0,0,38,0,0,0,0,0,38
413_R Bhatia,1,0,0,0,0,0,1,1,0,0,0,25,26
413_PP Ojha,0,0,0,0,0,0,0,2,0,0,0,50,50
413_YK Pathan,19,4,1,0,0,0,25,0,0,0,0,0,25
413_DR Smith,62,8,5,1,0,0,88,0,0,0,0,0,88
413_G Gambhir,26,3,1,0,0,0,31,0,0,0,0,0,31
413_SMSM Senanayake,0,0,0,0,0,0,0,1,0,0,0,25,25
413_KD Karthik,7,1,0,0,0,0,8,0,0,0,0,0,8
413_JH Kallis,37,4,0,0,0,0,41,0,0,0,0,0,41
413_AT Rayudu,13,1,0,0,0,0,14,0,0,0,0,0,14
413_Iqbal Abdulla,0,0,0,0,0,0,0,0,0,0,0,0,0
413_EJG Morgan,31,5,1,0,0,0,38,0,0,0,0,0,38
413_SL Malinga,0,0,0,0,0,0,0,2,0,0,0,50,50
413_DB Das,6,1,0,0,0,0,7,0,0,0,0,0,7
413_L Balaji,0,0,0,0,0,0,0,0,0,0,0,0,0
413_Harbhajan Singh,7,1,1,0,0,0,10,0,0,0,0,0,10
413_MK Tiwary,33,3,1,0,0,0,38,0,0,0,0,0,38
413_RG Sharma,34,3,2,0,0,0,41,0,0,0,0,0,41
413_YS Chahal,0,0,0,0,0,0,0,0,0,0,0,0,0
413_SR Tendulkar,2,0,0,0,0,0,2,0,0,0,0,0,2
413_SP Narine,0,0,0,0,0,0,0,3,0,0,0,75,75
414_GH Vihari,2,0,0,0,0,0,2,0,0,0,0,0,2
414_R Ashwin,0,0,0,0,0,0,0,1,0,0,0,25,25
414_A Mishra,15,2,0,0,0,0,17,3,0,0,0,75,92
414_MS Dhoni,67,11,4,1,0,0,94,0,0,0,0,0,94
414_CL White,2,0,0,0,0,0,2,0,0,0,0,0,2
414_DJ Bravo,7,0,0,0,0,0,7,2,0,0,0,50,57
414_DJG Sammy,19,3,1,0,0,0,24,0,0,0,0,0,24
414_M Vijay,18,2,0,0,0,0,20,0,0,0,0,0,20
414_Q de Kock,4,1,0,0,0,0,5,0,0,0,0,0,5
414_MEK Hussey,45,7,2,0,0,0,56,0,0,0,0,0,56
414_X Thalaivan Sargunam,10,0,0,0,0,0,10,0,0,0,0,0,10
414_MM Sharma,0,0,0,0,0,0,0,2,0,0,0,50,50
414_SK Raina,16,1,0,0,0,0,17,0,0,0,0,0,17
414_A Ashish Reddy,36,5,3,0,0,0,47,0,0,0,0,0,47
414_I Sharma,0,0,0,0,0,0,0,1,0,0,0,25,25
414_RA Jadeja,1,0,0,0,0,0,1,0,0,0,0,0,1
414_JO Holder,0,0,0,0,0,0,0,0,0,0,0,0,0
414_DW Steyn,0,0,0,0,0,0,0,1,0,0,0,25,25
414_CH Morris,0,0,0,0,0,1,-2,0,0,0,0,0,-2
414_KV Sharma,0,0,0,0,0,0,0,0,0,0,1,8,8
414_S Dhawan,63,10,0,1,0,0,81,0,0,0,0,0,81
415_R Bhatia,0,0,0,0,0,0,0,1,0,0,0,25,25
415_PP Chawla,0,0,0,0,0,1,-2,0,0,0,0,0,-2
415_YK Pathan,0,0,0,0,0,1,-2,0,0,0,0,0,-2
415_G Gambhir,8,2,0,0,0,0,10,0,0,0,0,0,10
415_Mandeep Singh,25,5,0,0,0,0,30,0,0,0,0,0,30
415_M Vohra,31,4,1,0,0,0,37,0,0,0,0,0,37
415_SMSM Senanayake,0,0,0,0,0,1,-2,0,0,0,1,8,6
415_BA Bhatt,0,0,0,0,0,0,0,0,0,0,0,0,0
415_JH Kallis,37,6,0,0,0,0,43,2,0,0,0,50,93
415_DJ Hussey,21,1,0,0,0,0,22,0,0,0,0,0,22
415_Gurkeerat Singh,28,4,2,0,0,0,36,0,0,0,0,0,36
415_Harmeet Singh,0,0,0,0,0,0,0,1,0,0,0,25,25
415_S Ladda,0,0,0,0,0,0,0,1,0,0,0,25,25
415_MS Bisla,51,6,3,1,0,0,71,0,0,0,0,0,71
415_P Kumar,0,0,0,0,0,0,0,0,0,0,0,0,0
415_EJG Morgan,42,7,4,0,0,0,57,0,0,0,0,0,57
415_L Balaji,0,0,0,0,0,0,0,1,0,0,0,25,25
415_Azhar Mahmood,2,0,0,0,0,0,2,3,0,0,0,75,77
415_DA Miller,10,1,1,0,0,0,13,0,0,0,0,0,13
415_AC Gilchrist,27,4,0,0,0,0,31,0,0,0,0,0,31
415_SP Narine,0,0,0,0,0,0,0,0,0,0,0,0,0
416_GH Vihari,4,0,0,0,0,0,4,0,0,0,0,0,4
416_AM Rahane,1,0,0,0,0,0,1,0,0,0,0,0,1
416_NLTC Perera,4,1,0,0,0,0,5,1,0,0,0,25,30
416_A Mishra,21,2,0,0,0,0,23,0,0,0,0,0,23
416_A Chandila,0,0,0,0,0,0,0,2,0,0,0,50,50
416_DJG Sammy,60,9,1,1,0,0,79,0,0,0,0,0,79
416_R Dravid,36,5,1,0,0,0,43,0,0,0,0,0,43
416_DW Steyn,18,3,1,0,0,0,23,1,0,0,1,33,56
416_KC Sangakkara,4,1,0,0,0,0,5,0,0,0,0,0,5
416_KK Cooper,0,0,0,0,0,0,0,1,0,0,0,25,25
416_SR Watson,98,17,4,1,0,0,131,0,0,0,0,0,131
416_A Ashish Reddy,14,1,0,0,0,0,15,0,0,0,0,0,15
416_STR Binny,9,1,0,0,0,0,10,1,0,0,0,25,35
416_I Sharma,0,0,0,0,0,0,0,0,0,0,0,0,0
416_JP Faulkner,0,0,0,0,0,0,0,5,0,1,0,141,141
416_PA Reddy,2,0,0,0,0,0,2,0,0,0,0,0,2
416_KV Sharma,6,1,0,0,0,0,7,0,0,0,0,0,7
416_SK Trivedi,0,0,0,0,0,0,0,0,0,0,0,0,0
416_S Dhawan,0,0,0,0,0,1,-2,0,0,0,0,0,-2
417_MG Johnson,9,1,1,0,0,0,12,0,0,0,0,0,12
417_KA Pollard,34,5,3,0,0,0,45,0,0,0,0,0,45
417_J Syed Mohammad,9,1,0,0,0,0,10,1,0,0,0,25,35
417_JD Unadkat,0,0,0,0,0,0,0,0,0,0,0,0,0
417_DR Smith,50,7,3,1,0,0,71,2,0,0,0,50,121
417_TM Dilshan,13,2,0,0,0,0,15,0,0,0,0,0,15
417_SS Tiwary,21,1,1,0,0,0,24,0,0,0,0,0,24
417_V Kohli,1,0,0,0,0,0,1,0,0,0,0,0,1
417_KD Karthik,43,4,1,0,0,0,49,0,0,0,0,0,49
417_AT Rayudu,0,0,0,0,0,0,0,0,0,0,0,0,0
417_CH Gayle,18,3,1,0,0,0,23,0,0,0,0,0,23
417_RP Singh,0,0,0,0,0,0,0,1,0,0,0,25,25
417_DS Kulkarni,0,0,0,0,0,0,0,3,0,0,0,75,75
417_SL Malinga,0,0,0,0,0,1,-2,0,0,0,0,0,-2
417_AB de Villiers,2,0,0,0,0,0,2,0,0,0,0,0,2
417_Harbhajan Singh,16,3,0,0,0,0,19,2,0,0,0,50,69
417_RG Sharma,10,1,0,0,0,0,11,0,0,0,0,0,11
417_KB Arun Karthik,12,1,1,0,0,0,15,0,0,0,0,0,15
417_SR Tendulkar,23,5,0,0,0,0,28,0,0,0,0,0,28
417_R Vinay Kumar,26,4,0,0,0,0,30,1,0,0,0,25,55
417_R Rampaul,23,3,0,0,0,0,26,1,0,0,0,25,51
418_R Ashwin,0,0,0,0,0,0,0,0,0,0,0,0,0
418_RA Jadeja,1,0,0,0,0,0,1,0,0,0,0,0,1
418_SK Raina,44,5,1,0,0,0,51,0,0,0,0,0,51
418_DJ Bravo,0,0,0,0,0,0,0,1,0,0,0,25,25
418_R Bhatia,0,0,0,0,0,0,0,1,0,0,0,25,25
418_MS Bisla,92,16,2,1,0,0,120,0,0,0,0,0,120
418_EJG Morgan,32,4,2,0,0,0,40,0,0,0,0,0,40
418_CH Morris,0,0,0,0,0,0,0,1,0,0,0,25,25
418_MEK Hussey,95,13,2,1,0,0,120,0,0,0,0,0,120
418_BB McCullum,6,1,0,0,0,0,7,0,0,0,0,0,7
418_YK Pathan,3,0,0,0,0,0,3,0,0,0,0,0,3
418_MS Dhoni,18,2,1,0,0,0,22,0,0,0,0,0,22
418_JH Kallis,19,1,1,0,0,0,22,0,0,0,0,0,22
418_G Gambhir,14,3,0,0,0,0,17,0,0,0,0,0,17
418_MM Sharma,0,0,0,0,0,0,0,1,0,0,0,25,25
418_L Balaji,0,0,0,0,0,0,0,0,0,0,0,0,0
418_WP Saha,39,6,2,0,0,0,49,0,0,0,0,0,49
418_SP Narine,0,0,0,0,0,0,0,1,0,0,0,25,25
418_Mohammed Shami,0,0,0,0,0,0,0,0,0,0,0,0,0
418_DP Nannes,0,0,0,0,0,0,0,0,0,0,0,0,0
